"ID","Progress","Finished","society.membership","subdiscipline","subdiscipline_28_TEXT","climate_campus","climate_dept","climate_lab","climate_teach","climate_student","climate.open","gender","gender_10_TEXT","race","race_7_TEXT","lgbtq","sexuality.specific","sexuality.specific_12_TEXT","gender.specific","gender.specific_4_TEXT","college.gen","college.gen_8_TEXT","disability","disability.specific","disability.specific_7_TEXT","job","job_10_TEXT","institution.type","country.reside","residence","immigration","lgbtq.climate_1","lgbtq.climate_2","lgbtq.climate_3","lgbtq.climate_4","lgbtq.climate_5","lgbtq.climate_6","lgbtq.climate2_1","lgbtq.climate2_2","lgbtq.climate2_3","lgbtq.climate2_4","lgbtq.climate2_5","lgbtq.climate2_6","lbtq.climate3_1","lbtq.climate3_2","lbtq.climate3_3","lbtq.climate3_4","lbtq.climate3_5","lbtq.climate3_6","lbtq.climate3_7","lbtq.climate3_8","outness_friends","outness_immediatefam","outness_extendedfam","outness_coworkers","outness_lab","outness_gradcourse","outness_undergrads","outness_broadly","personal_eb_work","other_eb","personal_eb_outside","society_included_lgbtq_open","workplace_included_lgbtq_open","workplace_sob_mean","biology_sob_mean","ascb_sob_mean","bps_sob_mean","gsa_sob_mean","isscr_sob_mean","saber_sob_mean","workplace_fom_mean","biology_fom_mean","ascb_fom_mean","bps_fom_mean","gsa_fom_mean","isscr_fom_mean","saber_fom_mean","lgbtq.discrim_mean","climate_inclusion_mean","climate_exclusion_mean","race2","gender2","gender3","lgbtq2","lgbq","tgnc","job2","region","gender4","genderbin","tgnc_all"
181,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER)","","uncomfortable","neutral","very comfortable","comfortable",NA,"My lab creates a very comfortable climate and I feel fortunate to be in this space. My campus is a mess. There has been a lot of push back against DEI initiatives and, if I were not insulated by my PI, I would not feel safe conducting my research here. As it is, I have no intention of staying at this university, or in this state, long term. My experiences here have tarnished my interest in pursuing a career in academia. ","Woman","","Other (please describe)","Chicana","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Southwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",4.33333333333333,7.33333333333333,NA,NA,NA,NA,8,3.33333333333333,7.33333333333333,NA,NA,NA,NA,9,NA,NA,NA,"other","woman","woman","no","no",NA,"postdoc","southwestUS","ciswoman","ciswoman","no"
182,100,"True","Biophysical Society (BPS)","Biophysics","","uncomfortable","neutral","uncomfortable","neutral","neutral","","Man","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Decline to state","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",4,5,NA,4.66666666666667,NA,NA,NA,4,5,NA,5.33333333333333,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"postdoc",NA,"cisman","cisman","no"
183,100,"True","Biophysical Society (BPS)","Biochemistry,Biophysics","","neutral","neutral","neutral",NA,NA,"","Woman","","White","","Yes","Lesbian or Gay","","Decline to state","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A postdoctoral scholar","","R1 doctoral university","United States of America","Northeastern US","Yes",4,5,1,3,1,3,1,5,5,2,2,1,2,1,2,2,1,3,4,2,"Out","Out","Out","Out","Out",NA,NA,"Out","yes","yes","yes","","",2,0,NA,3.66666666666667,NA,NA,NA,4.33333333333333,3.66666666666667,NA,6,NA,NA,NA,1.5,1.91666666666667,3.375,"white","woman","woman","yes","yes",NA,"postdoc","northeastUS","ciswoman","ciswoman",NA
184,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER)","","neutral","comfortable","very comfortable","comfortable",NA,"I generally feel okay on my campus. However, if you'd asked about the broader climate of my state? That's a different story - it's the pressure from the state on our budget, our policies that have an incredible chilling impact on the climate.","Woman","","White","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,6,NA,NA,NA,NA,2.66666666666667,6.66666666666667,5.66666666666667,NA,NA,NA,NA,2.66666666666667,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","midwestUS","ciswoman","ciswoman","no"
185,100,"True","Biophysical Society (BPS)","Biophysics,Cell biology,Parasitology,Physiology","","comfortable","comfortable","very comfortable","comfortable",NA,"","Woman","","Hispanic, Latin*, or Spanish origin","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","An associate professor","","R2 doctoral university","United States of America","Western US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,8,NA,5.66666666666667,NA,NA,NA,4,8.66666666666667,NA,6.33333333333333,NA,NA,NA,NA,NA,NA,"latinx","woman","woman","no","no",NA,"faculty","westUS","ciswoman","ciswoman","no"
186,100,"True","Society for the Advancement of Biology Education Research (SABER)","Neuroscience,Physiology","","neutral","comfortable",NA,"very comfortable","comfortable","","Man","","White","","Decline to state","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","An associate professor","","R1 doctoral university","United States of America","Southwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.66666666666667,7.66666666666667,NA,NA,NA,NA,5.66666666666667,5.66666666666667,7,NA,NA,NA,NA,6.66666666666667,NA,NA,NA,"white","man","man",NA,NA,NA,"faculty","southwestUS","cisman","cisman",NA
187,100,"True","Biophysical Society (BPS)","Biophysics,Biotechnology,Cell biology,Molecular biology","","comfortable","neutral","comfortable","very comfortable",NA,"","Man","","White","","No","","","","","Other, please describe","teaching degree in a different country","Yes","Mental health and/or psychological disability (e.g. bipolar disorder, depression),Vision loss","","A full professor","","R1 doctoral university","United States of America","Midwestern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",5.33333333333333,3.33333333333333,NA,10,NA,NA,NA,5,4.66666666666667,NA,10,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","midwestUS","cisman","cisman","no"
188,100,"True","Society for the Advancement of Biology Education Research (SABER)","Ecology,Genetics,Microbiology","","comfortable","very comfortable","comfortable","very comfortable","neutral","I am the most senior member of my department, so comfort at my institution, in my department, and in my classes is a function of longevity and the contributions that I can make.  

As a student, I typically feel less belonging and less deserving of being in the room.  This arises, some, from my Asian heritage and some from my early college experiences when I struggled.","Man","","Asian","","No","","","","","High school diploma or GED","","No","","","A full professor","","Associates college or community college","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.66666666666667,7.66666666666667,NA,NA,NA,NA,7.66666666666667,7.33333333333333,7.66666666666667,NA,NA,NA,NA,9,NA,NA,NA,"asian","man","man","no","no",NA,"faculty","westUS","cisman","cisman","no"
189,100,"True","Society for the Advancement of Biology Education Research (SABER)","Biochemistry,Discipline-based education (DBER),Molecular biology","","comfortable","uncomfortable","comfortable","very comfortable","comfortable","I am a DBER researcher in a molecular biology department, so my work is perceived as different from the rest of the department. While some members are interested in our group's work, many don't care or see our focus on teaching and learning in our discipline as completely separate from the department's goals.","Man","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A graduate student","","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",3.66666666666667,5.66666666666667,NA,NA,NA,NA,6,2.66666666666667,7,NA,NA,NA,NA,7.33333333333333,NA,NA,NA,"white","man","man","no","no",NA,"grad_student","westUS","cisman","cisman","no"
190,100,"True","Society for the Advancement of Biology Education Research (SABER)","Ecology,Entomology","","very comfortable","very comfortable",NA,"very comfortable",NA,"I feel fortunate to be in a state, city, and institution that support inclusion as a core value","Woman","","Asian","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","Other, please describe","teaching center staff","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,8,NA,NA,NA,NA,8.66666666666667,9.33333333333333,8,NA,NA,NA,NA,10,NA,NA,NA,"asian","woman","woman","no","no",NA,"other","westUS","ciswoman","ciswoman","no"
191,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS)","Biophysics,Biotechnology,Cell biology","",NA,NA,NA,NA,NA,"","Man","","Asian","","No","","","","","Higher than a Master’s degree (for example: PhD, MD, JD)","","No","","","A full professor","","R1 doctoral university","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,9,8.33333333333333,7.33333333333333,NA,NA,NA,10,9.66666666666667,9,8,NA,NA,NA,NA,NA,NA,"asian","man","man","no","no",NA,"faculty","westUS","cisman","cisman","no"
192,100,"True","Biophysical Society (BPS)","Biophysics","","neutral","neutral","neutral","comfortable",NA,"Biophysics is a minor component of the research and teaching activity, despite its importance. Chromosomal biology is the current departmental emphasis. ","Man","","White","","No","","","","","Did not complete high school","","No","","","A full professor","","R1 doctoral university","United Kingdom of Great Britain and Northern Ireland","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7.33333333333333,5,NA,9,NA,NA,NA,8.33333333333333,3.66666666666667,NA,8,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","outsideUS","cisman","cisman","no"
193,100,"True","Society for the Advancement of Biology Education Research (SABER)","Microbiology","","comfortable","comfortable","comfortable","comfortable",NA,"","Woman","","Hispanic, Latin*, or Spanish origin","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","An assistant professor","","R1 doctoral university","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,8,NA,NA,NA,NA,5,8.66666666666667,8,NA,NA,NA,NA,8.33333333333333,NA,NA,NA,"latinx","woman","woman","no","no",NA,"faculty",NA,"ciswoman","ciswoman","no"
194,100,"True","American Society of Cell Biology (ASCB),Biophysical Society (BPS)","Biophysics,Molecular biology","","very comfortable",NA,"very comfortable",NA,NA,"","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A graduate student","","Master's college or university","United States of America","Northeastern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,9,7.33333333333333,8,NA,NA,NA,9,9,8,8,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"grad_student","northeastUS","ciswoman","ciswoman","no"
195,100,"True","Biophysical Society (BPS)","Biochemistry,Biophysics,Cell biology","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"I love my job. It is the best job in the world. Consequently, I do not see any reason to retire.","Man","","White","","No","","","","","Bachelor’s degree (for example: BA, BS)","","No","","","A full professor","","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,8,NA,8,NA,NA,NA,10,9,NA,9.66666666666667,NA,NA,NA,NA,NA,NA,"white","man","man","no","no",NA,"faculty","southeastUS","cisman","cisman","no"
196,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER),Ecology,Mycology","","very comfortable","very comfortable","very comfortable","very comfortable","very comfortable","I am very comfortable in PhD program at USF","Woman","","Hispanic, Latin*, or Spanish origin","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A graduate student","","R3 doctoral university","United States of America","Southeastern US","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",10,7,NA,NA,NA,NA,8,10,10,NA,NA,NA,NA,9.66666666666667,NA,NA,NA,"latinx","woman","woman","no","no",NA,"grad_student","southeastUS","ciswoman","ciswoman","no"
197,100,"True","Biophysical Society (BPS)","Neuroscience","","very comfortable","very comfortable","very comfortable","very comfortable",NA,"","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","A full professor","","R1 doctoral university","United States of America","Northeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,8,NA,5.66666666666667,NA,NA,NA,9,8,NA,7.66666666666667,NA,NA,NA,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","northeastUS","ciswoman","ciswoman","no"
198,100,"True","American Society of Cell Biology (ASCB),Society for the Advancement of Biology Education Research (SABER)","Neuroscience,Other, please describe","evolution, professional development","uncomfortable","very comfortable","very comfortable","very comfortable",NA,"So much has changed about my department in the past ten years.  It has become welcoming and inclusive.  /way more so than other STEM and many SS groups.  Wish I could say the same for Deans and Provosts who are way less supportive of efforts with students and faculty than they could be","Woman","","White","","No","","","","","Some college but no degree","","No","","","Other, please describe","emeritus non tenure track","R1 doctoral university","United States of America","Southeastern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",9,8,7.66666666666667,NA,NA,NA,7.66666666666667,6.33333333333333,8.33333333333333,9,NA,NA,NA,9,NA,NA,NA,"white","woman","woman","no","no",NA,"faculty","southeastUS","ciswoman","ciswoman","no"
199,100,"True","Biophysical Society (BPS)","Neuroscience","","uncomfortable","very uncomfortable","very comfortable","very comfortable","comfortable","overt aggression has been driven underground.  one is simply silently erased and excluded. this is much worse because now there is nothing one can do because people with power  have learned to keep quiet to avoid ""harassment""","Woman","","Hispanic, Latin*, or Spanish origin","","Decline to state","","","","","High school diploma or GED","","No","","","A full professor","","R2 doctoral university","United States of America","Southwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",2,6.33333333333333,NA,6,NA,NA,NA,2,5.66666666666667,NA,8,NA,NA,NA,NA,NA,NA,"latinx","woman","woman",NA,NA,NA,"faculty","southwestUS","ciswoman","ciswoman",NA
200,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER),Ecology","","uncomfortable","comfortable","very comfortable","comfortable","comfortable","My university is in a red state. A very red state. That makes our university's climate quite uncomfortable for me. My lab and department are lovely though. ","Woman","","White","","Yes","Bisexual,Pansexual","","Cis-gender or I do not identify within the LGBTQ+ community as it relates to my gender identity","","Associate degree (for example: AA, AS)","","No","","","A graduate student","","R1 doctoral university","United States of America","Southeastern US","Yes",3,3,2,2,3,3,3,4,2,3,4,2,4,3,2,2,3,1,3,3,"Out to most","Not out","Not out","Out to a few","Out to some",NA,"Not out","Out to some","no","yes","no","I'm super straight passing so people usually have no idea that I'm not. I don't feel excluded in spaces since I ""appear straight"".","I don't think my workplace, in this very red state, can do much since people are entitled to their opinions. ",5.33333333333333,7,NA,NA,NA,NA,10,5.66666666666667,6.66666666666667,NA,NA,NA,NA,10,4.5,2.75,2.75,"white","woman","woman","yes","yes","no","grad_student","southeastUS","ciswoman","ciswoman","no"
201,100,"True","Society for the Advancement of Biology Education Research (SABER)","Discipline-based education (DBER)","","comfortable","comfortable","very comfortable","very comfortable",NA,"Lower answers to this question reflect the national culture towards higher education, which is starting to show up in new administrators running colleges with a business mindset. This is disrupting the culture that I have worked in for 27 years.","Woman","","White","","No","","","","","Master’s degree (for example: MA, MS, MEd, MSW, MBA)","","No","","","Other, please describe","we are contracted but a rankless sytem (most equivalent to full professor?"")","Associates college or community college","United States of America","Western US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8.66666666666667,7.33333333333333,NA,NA,NA,NA,6,4,7,NA,NA,NA,NA,5,NA,NA,NA,"white","woman","woman","no","no",NA,"other","westUS","ciswoman","ciswoman","no"
202,100,"True","Society for the Advancement of Biology Education Research (SABER)","Ecology","","comfortable","neutral",NA,"comfortable",NA,"","Woman","","White","","No","","","","","Associate degree (for example: AA, AS)","","No","","","A non-tenure track faculty member or research staff","","R1 doctoral university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",8,8,NA,NA,NA,NA,5.66666666666667,5.66666666666667,7,NA,NA,NA,NA,7,NA,NA,NA,"white","woman","woman","no","no",NA,"staff","midwestUS","ciswoman","ciswoman","no"
203,100,"True","Society for the Advancement of Biology Education Research (SABER)","Developmental biology,Discipline-based education (DBER),Genetics,Molecular biology,Molecular genetics","","uncomfortable","very comfortable","very comfortable","very comfortable",NA,"","Man","","White","","No","","","","","Associate degree (for example: AA, AS)","","No","","","An associate professor","","R1 doctoral university","United States of America","Midwestern US","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",7,5,NA,NA,NA,NA,10,4.33333333333333,7.33333333333333,NA,NA,NA,NA,8.33333333333333,NA,NA,NA,"white","man","man","no","no",NA,"faculty","midwestUS","cisman","cisman","no"
